[14Jan2025 06:48:55.269] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 43.4.2, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853, nogui]
[14Jan2025 06:48:55.275] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.13 by Ubuntu; OS Linux arch amd64 version 6.5.0-1025-azure
[14Jan2025 06:49:12.103] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirector CoreMod initialized successfully!
[14Jan2025 06:49:12.243] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/lol/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2363!/ Service=ModLauncher Env=SERVER
[14Jan2025 06:49:12.337] [main/INFO] [Mods Optimizer/]: [Mods Optimizer] ♻ Init ...
[14Jan2025 06:49:12.338] [main/INFO] [Mods Optimizer/]: Game Directory: /workspaces/lol/servidor_minecraft
[14Jan2025 06:49:12.339] [main/INFO] [Mods Optimizer/]: Mods Directory: /workspaces/lol/servidor_minecraft/mods
[14Jan2025 06:49:12.339] [main/INFO] [Mods Optimizer/]: Game Environment: SERVER
[14Jan2025 06:49:12.342] [main/INFO] [Mods Optimizer/]: Loading Mods Database Config File from /workspaces/lol/servidor_minecraft/config/mods_optimizer/config.toml
[14Jan2025 06:49:12.428] [main/INFO] [Mods Optimizer/]: ♻ init with game dir /workspaces/lol/servidor_minecraft and mods dir /workspaces/lol/servidor_minecraft/mods for target SERVER in 87 ms.
[14Jan2025 06:49:12.429] [main/INFO] [Mods Optimizer/]: ♻ Parsing Mods data ...
[14Jan2025 06:49:12.431] [main/INFO] [Mods Optimizer/]: [Mod Data] parsing ~302 mods in /workspaces/lol/servidor_minecraft/mods with file extension .jar ...
[14Jan2025 06:49:12.497] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for attributefix from CLIENT to DEFAULT
[14Jan2025 06:49:12.501] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/lol/servidor_minecraft/mods/Explorify v1.6.2 f10-48.jar, which is expected in some cases.
[14Jan2025 06:49:12.609] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for smoothchunk from DEFAULT to SERVER
[14Jan2025 06:49:12.612] [main/ERROR] [Mods Optimizer/]: TOML file META-INF/mods.toml not found in java.util.jar.JarFile@1d035be3
[14Jan2025 06:49:12.613] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml file for /workspaces/lol/servidor_minecraft/mods/kotlinforforge-3.12.0-all.jar!
[14Jan2025 06:49:12.620] [main/WARN] [Mods Optimizer/]: ⚠ Found no version tag inside the fabric.mod.json file /workspaces/lol/servidor_minecraft/mods/webdisplays-1.3.3.jar!
[14Jan2025 06:49:12.884] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.the_bumblezone[1] section of the mods.toml file /workspaces/lol/servidor_minecraft/mods/the_bumblezone_forge-6.9.13+1.19.2.jar!
[14Jan2025 06:49:12.894] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp Sep 23, 2023:
[14Jan2025 06:49:13.190] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.patchouli[0] section of the mods.toml file /workspaces/lol/servidor_minecraft/mods/Patchouli-1.19.2-77.jar!
[14Jan2025 06:49:13.242] [main/WARN] [Mods Optimizer/]: ⚠ Found no name tag inside the fabric.mod.json file /workspaces/lol/servidor_minecraft/mods/PrettyPipes-1.13.6.jar!
[14Jan2025 06:49:13.249] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/lol/servidor_minecraft/mods/dungeons-and-taverns-2.0.2 forge.jar, which is expected in some cases.
[14Jan2025 06:49:13.301] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/lol/servidor_minecraft/mods/hearths-v1.0.0-mc1.19u1.19.3.jar, which is expected in some cases.
[14Jan2025 06:49:13.310] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/lol/servidor_minecraft/mods/vanilla-refresh-1.4.17c.jar, which is expected in some cases.
[14Jan2025 06:49:13.320] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for paraglider from UNKNOWN to DEFAULT
[14Jan2025 06:49:13.335] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 library mods in 266 mods.
[14Jan2025 06:49:13.337] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 5 data pack mods in 266 mods.
[14Jan2025 06:49:13.337] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 3 server mods in 266 mods.
[14Jan2025 06:49:13.337] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 257 default mods in 266 mods.
[14Jan2025 06:49:13.338] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[14Jan2025 06:49:13.338] [main/INFO] [Mods Optimizer/]: | ID                                 | VERSION                | TYPE     | ENVIRONMENT       | TIMESTAMP           |
[14Jan2025 06:49:13.419] [main/INFO] [Mods Optimizer/]: | terrablender                       | 2.0.1-166              | FORGE    | DEFAULT           | 2023-06-30 22:19:31 |
[14Jan2025 06:49:13.422] [main/INFO] [Mods Optimizer/]: | necronomicon                       | 1.4.2                  | FORGE    | DEFAULT           | 2025-01-13 19:39:45 |
[14Jan2025 06:49:13.422] [main/INFO] [Mods Optimizer/]: | awesomedungeonnether               | 3.1.1                  | FORGE    | DEFAULT           | 2023-03-23 22:55:20 |
[14Jan2025 06:49:13.422] [main/INFO] [Mods Optimizer/]: | inv_logger                         | 1.19.2-1.1.2           | FORGE    | DEFAULT           | 2023-03-31 00:32:08 |
[14Jan2025 06:49:13.423] [main/INFO] [Mods Optimizer/]: | vc_gliders                         | 1.1.4                  | FORGE    | DEFAULT           | 2025-01-13 19:42:11 |
[14Jan2025 06:49:13.423] [main/INFO] [Mods Optimizer/]: | corgilib                           | 1.0.0-34               | FORGE    | DEFAULT           | 2023-05-26 20:34:00 |
[14Jan2025 06:49:13.424] [main/INFO] [Mods Optimizer/]: | coinsje                            | 10.1.7                 | FORGE    | DEFAULT           | 2022-12-29 00:34:30 |
[14Jan2025 06:49:13.424] [main/INFO] [Mods Optimizer/]: | accbackrooms                       | 2.0.1                  | FORGE    | DEFAULT           | 2025-01-13 19:42:10 |
[14Jan2025 06:49:13.426] [main/INFO] [Mods Optimizer/]: | tctcore                            | 1.5.0                  | FORGE    | UNKNOWN           | 2025-01-13 19:41:23 |
[14Jan2025 06:49:13.426] [main/INFO] [Mods Optimizer/]: | ecologics                          | 2.1.11                 | FORGE    | DEFAULT           | 2025-01-13 19:37:05 |
[14Jan2025 06:49:13.427] [main/INFO] [Mods Optimizer/]: | tortillas_espaolas_mod             | 1.0.0                  | FORGE    | UNKNOWN           | 2025-01-13 19:41:55 |
[14Jan2025 06:49:13.427] [main/INFO] [Mods Optimizer/]: | luckytntmod                        | 1.4.0                  | FORGE    | DEFAULT           | 2024-05-27 18:37:17 |
[14Jan2025 06:49:13.429] [main/INFO] [Mods Optimizer/]: | xaerominimap                       | 24.6.1                 | FORGE    | DEFAULT           | 2024-10-30 15:18:35 |
[14Jan2025 06:49:13.429] [main/INFO] [Mods Optimizer/]: | croptopia                          | 2.2.2                  | FORGE    | DEFAULT           | 2023-01-16 11:47:31 |
[14Jan2025 06:49:13.430] [main/INFO] [Mods Optimizer/]: | simple_cream                       | 1.2.5                  | FORGE    | UNKNOWN           | 2025-01-13 19:40:39 |
[14Jan2025 06:49:13.430] [main/INFO] [Mods Optimizer/]: | bocchium                           | 1.19.2-0.0.3           | FORGE    | UNKNOWN           | 2024-02-07 16:45:01 |
[14Jan2025 06:49:13.430] [main/INFO] [Mods Optimizer/]: | autoreglib                         | 1.8.2-55               | FORGE    | UNKNOWN           | 2022-11-20 13:27:08 |
[14Jan2025 06:49:13.430] [main/INFO] [Mods Optimizer/]: | polymorph                          | 0.46.6+1.19.2          | FORGE    | DEFAULT           | 2024-03-30 03:52:35 |
[14Jan2025 06:49:13.431] [main/INFO] [Mods Optimizer/]: | securitycraft                      | 1.9.6-1                | FORGE    | DEFAULT           | 2023-05-10 14:37:30 |
[14Jan2025 06:49:13.431] [main/INFO] [Mods Optimizer/]: | subterrestrial                     | 2.0.0                  | FORGE    | DEFAULT           | 2025-01-13 19:40:56 |
[14Jan2025 06:49:13.431] [main/INFO] [Mods Optimizer/]: | mixininheaven                      | 0.0.1                  | FORGE    | UNKNOWN           | 2023-06-08 18:30:30 |
[14Jan2025 06:49:13.432] [main/INFO] [Mods Optimizer/]: | givemehats                         | 2.5.0                  | FORGE    | UNKNOWN           | 2022-07-16 12:50:33 |
[14Jan2025 06:49:13.432] [main/INFO] [Mods Optimizer/]: | crittersandcompanions              | 1.19.2-2.1.2           | FORGE    | DEFAULT           | 2024-01-21 05:03:45 |
[14Jan2025 06:49:13.433] [main/INFO] [Mods Optimizer/]: | redirector                         | 5.0.0                  | FORGE    | DEFAULT           | 2024-03-31 06:18:08 |
[14Jan2025 06:49:13.433] [main/INFO] [Mods Optimizer/]: | canary                             | 0.3.3                  | FORGE    | DEFAULT           | 2024-02-08 15:41:51 |
[14Jan2025 06:49:13.433] [main/INFO] [Mods Optimizer/]: | argentinas_delight                 | 1.3.0                  | FORGE    | UNKNOWN           | 2025-01-13 19:35:53 |
[14Jan2025 06:49:13.434] [main/INFO] [Mods Optimizer/]: | advancedbackups                    | 3.6.4                  | FORGE    | DEFAULT           | 2024-11-13 22:51:40 |
[14Jan2025 06:49:13.434] [main/INFO] [Mods Optimizer/]: | not_enough_gamerules               | 1.19.2-r1.5.1          | FORGE    | DEFAULT           | 2022-09-01 21:50:01 |
[14Jan2025 06:49:13.435] [main/INFO] [Mods Optimizer/]: | puzzleslib                         | 4.4.3                  | FORGE    | DEFAULT           | 2023-06-21 14:00:30 |
[14Jan2025 06:49:13.435] [main/INFO] [Mods Optimizer/]: | deep_dark_regrowth                 | 1.2.5-0                | FORGE    | UNKNOWN           | 2025-01-13 19:36:53 |
[14Jan2025 06:49:13.435] [main/INFO] [Mods Optimizer/]: | pizzacraft                         | 6.2.7                  | FORGE    | DEFAULT           | 2023-08-10 14:55:30 |
[14Jan2025 06:49:13.436] [main/INFO] [Mods Optimizer/]: | byg                                | 2.0.1-6                | FORGE    | DEFAULT           | 2024-02-17 21:03:47 |
[14Jan2025 06:49:13.436] [main/INFO] [Mods Optimizer/]: | mns                                | 1.0.1-1.19.2-forge     | FORGE    | DEFAULT           | 2025-01-13 19:39:25 |
[14Jan2025 06:49:13.436] [main/INFO] [Mods Optimizer/]: | cosmeticarmorreworked              | 1.19.2-v1a             | FORGE    | DEFAULT           | 2022-10-03 04:56:13 |
[14Jan2025 06:49:13.437] [main/INFO] [Mods Optimizer/]: | explosiveenhancement               | 1.0.0                  | FORGE    | DEFAULT           | 2024-06-24 20:51:30 |
[14Jan2025 06:49:13.437] [main/INFO] [Mods Optimizer/]: | hexerei                            | 3.3.1                  | FORGE    | DEFAULT           | 2023-08-11 19:26:49 |
[14Jan2025 06:49:13.437] [main/INFO] [Mods Optimizer/]: | grapplemod                         | 1.19.2-v13             | FORGE    | DEFAULT           | 2022-09-04 14:52:34 |
[14Jan2025 06:49:13.438] [main/INFO] [Mods Optimizer/]: | notenoughcrashes                   | 5.0.0+1.19.2           | FORGE    | DEFAULT           | 2025-01-13 19:39:54 |
[14Jan2025 06:49:13.438] [main/INFO] [Mods Optimizer/]: | animation_overhaul                 | 1.3.1                  | FORGE    | UNKNOWN           | 2025-01-13 19:35:53 |
[14Jan2025 06:49:13.439] [main/INFO] [Mods Optimizer/]: | beautify                           | 1.4.3                  | FORGE    | UNKNOWN           | 2022-10-21 10:48:12 |
[14Jan2025 06:49:13.439] [main/INFO] [Mods Optimizer/]: | galosphere                         | 1.19.2-1.3.0           | FORGE    | DEFAULT           | 2023-06-09 09:07:15 |
[14Jan2025 06:49:13.439] [main/INFO] [Mods Optimizer/]: | naturalist                         | 4.0.3                  | FORGE    | DEFAULT           | 2025-01-13 19:39:45 |
[14Jan2025 06:49:13.439] [main/INFO] [Mods Optimizer/]: | doggytalents                       | 2.6.10                 | FORGE    | DEFAULT           | 2023-01-08 10:33:51 |
[14Jan2025 06:49:13.440] [main/INFO] [Mods Optimizer/]: | connectivity                       | 1.19.2-4.6             | FORGE    | DEFAULT           | 2023-09-23 10:48:33 |
[14Jan2025 06:49:13.440] [main/INFO] [Mods Optimizer/]: | casinocraft                        | 25.0.0                 | FORGE    | UNKNOWN           | 2024-11-27 19:03:54 |
[14Jan2025 06:49:13.440] [main/INFO] [Mods Optimizer/]: | immersive_aircraft                 | 0.7.9+1.19.2           | FORGE    | DEFAULT           | 2025-01-13 19:37:49 |
[14Jan2025 06:49:13.440] [main/INFO] [Mods Optimizer/]: | incendium                          | 5.1.6                  | MIXED    | DEFAULT           | 2023-03-23 00:30:52 |
[14Jan2025 06:49:13.441] [main/INFO] [Mods Optimizer/]: | netheroverhaul                     | 1.1.0                  | FORGE    | UNKNOWN           | 2025-01-13 19:39:51 |
[14Jan2025 06:49:13.441] [main/INFO] [Mods Optimizer/]: | sophisticatedcore                  | 1.19.2-0.6.4.730       | FORGE    | DEFAULT           | 2024-11-03 01:12:42 |
[14Jan2025 06:49:13.441] [main/INFO] [Mods Optimizer/]: | insanelib                          | 1.7.5                  | FORGE    | DEFAULT           | 2023-01-24 19:24:26 |
[14Jan2025 06:49:13.442] [main/INFO] [Mods Optimizer/]: | piglinproliferation                | 1.19.2-1.0.3           | FORGE    | DEFAULT           | 2023-03-18 23:47:50 |
[14Jan2025 06:49:13.442] [main/INFO] [Mods Optimizer/]: | xaeroworldmap                      | 1.39.2                 | FORGE    | DEFAULT           | 2024-12-12 13:34:06 |
[14Jan2025 06:49:13.442] [main/INFO] [Mods Optimizer/]: | prism                              | 1.0.2                  | FORGE    | DEFAULT           | 2022-09-16 21:50:17 |
[14Jan2025 06:49:13.443] [main/INFO] [Mods Optimizer/]: | citadel                            | 2.1.4                  | FORGE    | DEFAULT           | 2023-05-28 15:01:59 |
[14Jan2025 06:49:13.443] [main/INFO] [Mods Optimizer/]: | placebo                            | 7.4.0                  | FORGE    | DEFAULT           | 2024-03-13 13:36:25 |
[14Jan2025 06:49:13.443] [main/INFO] [Mods Optimizer/]: | tabstats                           | 1.0.4                  | FORGE    | DEFAULT           | 2022-10-29 15:12:38 |
[14Jan2025 06:49:13.443] [main/INFO] [Mods Optimizer/]: | bookshelf                          | 16.3.20                | FORGE    | DEFAULT           | 2023-05-28 22:16:52 |
[14Jan2025 06:49:13.444] [main/INFO] [Mods Optimizer/]: | sophisticatedbackpacks             | 1.19.2-3.20.2.1035     | FORGE    | DEFAULT           | 2024-03-19 13:18:47 |
[14Jan2025 06:49:13.444] [main/INFO] [Mods Optimizer/]: | twigs                              | 1.19.2-3.0.1           | FORGE    | DEFAULT           | 2023-05-11 17:33:20 |
[14Jan2025 06:49:13.444] [main/INFO] [Mods Optimizer/]: | progressivebosses                  | 3.7.6                  | FORGE    | DEFAULT           | 2024-05-18 09:34:44 |
[14Jan2025 06:49:13.444] [main/INFO] [Mods Optimizer/]: | takesapillage                      | 1.0.3                  | FORGE    | DEFAULT           | 2025-01-13 19:41:25 |
[14Jan2025 06:49:13.445] [main/INFO] [Mods Optimizer/]: | bygonenether                       | 1.3.2                  | FORGE    | DEFAULT           | 2023-09-10 16:30:49 |
[14Jan2025 06:49:13.445] [main/INFO] [Mods Optimizer/]: | carryon                            | 2.1.2-23               | FORGE    | DEFAULT           | 2024-02-27 22:36:31 |
[14Jan2025 06:49:13.445] [main/INFO] [Mods Optimizer/]: | melody                             | 1.0.1                  | FORGE    | DEFAULT           | 2023-12-26 09:21:44 |
[14Jan2025 06:49:13.445] [main/INFO] [Mods Optimizer/]: | shieldexp                          | 0.0.0                  | FORGE    | DEFAULT           | 2025-01-13 19:40:35 |
[14Jan2025 06:49:13.446] [main/INFO] [Mods Optimizer/]: | spelunkers_charm                   | 3.5.9                  | FORGE    | UNKNOWN           | 2025-01-13 19:40:48 |
[14Jan2025 06:49:13.446] [main/INFO] [Mods Optimizer/]: | konkrete                           | 1.8.0                  | FORGE    | DEFAULT           | 2024-01-13 04:21:25 |
[14Jan2025 06:49:13.447] [main/INFO] [Mods Optimizer/]: | webdisplays                        | 1.3.3                  | MIXED    | DEFAULT           | 2023-06-10 22:48:35 |
[14Jan2025 06:49:13.447] [main/INFO] [Mods Optimizer/]: | prettypipes                        | 1.13.6                 | MIXED    | UNKNOWN           | 2022-10-25 11:56:50 |
[14Jan2025 06:49:13.447] [main/INFO] [Mods Optimizer/]: | farmersdelight                     | 1.19.2-1.2.4           | FORGE    | DEFAULT           | 2024-01-21 20:22:08 |
[14Jan2025 06:49:13.447] [main/INFO] [Mods Optimizer/]: | fastipping                         | 1.0.5                  | FORGE    | UNKNOWN           | 2025-01-13 19:37:29 |
[14Jan2025 06:49:13.448] [main/INFO] [Mods Optimizer/]: | cozy_home                          | 1.0.0                  | FORGE    | UNKNOWN           | 2025-01-13 19:36:32 |
[14Jan2025 06:49:13.448] [main/INFO] [Mods Optimizer/]: | endrem                             | 5.2.1-R-1.19.2         | FORGE    | DEFAULT           | 2022-10-23 13:36:32 |
[14Jan2025 06:49:13.448] [main/INFO] [Mods Optimizer/]: | simpleshops                        | 1.1.4                  | FORGE    | UNKNOWN           | 2023-02-23 23:39:13 |
[14Jan2025 06:49:13.449] [main/INFO] [Mods Optimizer/]: | cmdcam                             | 2.0.21                 | FORGE    | DEFAULT           | 2024-07-01 13:16:30 |
[14Jan2025 06:49:13.449] [main/INFO] [Mods Optimizer/]: | cell                               | 2.1.0                  | MIXED    | UNKNOWN           | 2025-01-13 19:36:16 |
[14Jan2025 06:49:13.449] [main/INFO] [Mods Optimizer/]: | born_in_chaos_v1                   | 1.0.0                  | FORGE    | UNKNOWN           | 2025-01-13 19:36:15 |
[14Jan2025 06:49:13.449] [main/INFO] [Mods Optimizer/]: | dungeons_enhanced                  | 4.1.0                  | FORGE    | DEFAULT           | 2022-10-09 11:16:16 |
[14Jan2025 06:49:13.450] [main/INFO] [Mods Optimizer/]: | lionfishapi                        | 1.8.0                  | FORGE    | DEFAULT           | 2024-05-04 13:25:05 |
[14Jan2025 06:49:13.450] [main/INFO] [Mods Optimizer/]: | cataclysm                          | 2.25.0                 | FORGE    | DEFAULT           | 2024-11-20 12:01:24 |
[14Jan2025 06:49:13.450] [main/INFO] [Mods Optimizer/]: | patchouli                          | 1.19.2-77              | FORGE    | UNKNOWN           | 2025-01-13 19:40:00 |
[14Jan2025 06:49:13.451] [main/INFO] [Mods Optimizer/]: | suppsquared                        | 1.19.2-1.1.1           | FORGE    | DEFAULT           | 2025-01-13 19:41:22 |
[14Jan2025 06:49:13.451] [main/INFO] [Mods Optimizer/]: | luckytntlib                        | 43.3.13-0              | FORGE    | DEFAULT           | 2024-05-21 22:43:07 |
[14Jan2025 06:49:13.451] [main/INFO] [Mods Optimizer/]: | collective                         | 7.64.0                 | MIXED    | UNKNOWN           | 2024-06-23 00:42:42 |
[14Jan2025 06:49:13.451] [main/INFO] [Mods Optimizer/]: | ironchests                         | 3.1.3                  | FORGE    | DEFAULT           | 2025-01-13 19:38:16 |
[14Jan2025 06:49:13.452] [main/INFO] [Mods Optimizer/]: | camera                             | 1.19.2-1.0.14          | FORGE    | DEFAULT           | 2024-08-16 10:21:10 |
[14Jan2025 06:49:13.452] [main/INFO] [Mods Optimizer/]: | simplehats                         | 1.19.2-0.3.2           | FORGE    | DEFAULT           | 2024-08-07 00:20:43 |
[14Jan2025 06:49:13.452] [main/INFO] [Mods Optimizer/]: | elevatorid                         | 1.19.2-1.8.10          | FORGE    | DEFAULT           | 2023-11-11 16:05:25 |
[14Jan2025 06:49:13.452] [main/INFO] [Mods Optimizer/]: | xercapaint                         | 1.19.2-1.0.2           | FORGE    | UNKNOWN           | 2024-07-29 08:45:17 |
[14Jan2025 06:49:13.452] [main/INFO] [Mods Optimizer/]: | gobber2                            | 2.7.32                 | FORGE    | DEFAULT           | 2024-05-08 18:00:20 |
[14Jan2025 06:49:13.453] [main/INFO] [Mods Optimizer/]: | resourcefullib                     | 1.1.24                 | FORGE    | DEFAULT           | 2025-01-13 19:40:24 |
[14Jan2025 06:49:13.453] [main/INFO] [Mods Optimizer/]: | architectury                       | 6.6.92                 | FORGE    | DEFAULT           | 2025-01-13 19:35:54 |
[14Jan2025 06:49:13.453] [main/INFO] [Mods Optimizer/]: | cupboard                           | 1.19.2-2.6             | FORGE    | DEFAULT           | 2024-03-09 23:29:30 |
[14Jan2025 06:49:13.453] [main/INFO] [Mods Optimizer/]: | refurbished_furniture              | 1.0.8                  | FORGE    | UNKNOWN           | 2024-11-04 06:33:45 |
[14Jan2025 06:49:13.454] [main/INFO] [Mods Optimizer/]: | framework                          | 0.7.12                 | FORGE    | UNKNOWN           | 2024-09-04 06:42:03 |
[14Jan2025 06:49:13.454] [main/INFO] [Mods Optimizer/]: | hopo                               | 1.1.6                  | MIXED    | UNKNOWN           | 2022-05-15 10:34:29 |
[14Jan2025 06:49:13.454] [main/INFO] [Mods Optimizer/]: | cosmeticarmoursmod                 | 1.2.0                  | FORGE    | UNKNOWN           | 2025-01-13 19:36:32 |
[14Jan2025 06:49:13.454] [main/INFO] [Mods Optimizer/]: | cyclic                             | 1.19.2-1.9.1           | FORGE    | DEFAULT           | 2024-11-12 08:49:13 |
[14Jan2025 06:49:13.455] [main/INFO] [Mods Optimizer/]: | trashslot                          | 12.1.0                 | FORGE    | DEFAULT           | 2023-09-15 11:08:46 |
[14Jan2025 06:49:13.455] [main/INFO] [Mods Optimizer/]: | cakescosmetics                     | 1.19.2-0.2.0           | FORGE    | DEFAULT           | 2024-05-21 20:51:39 |
[14Jan2025 06:49:13.455] [main/INFO] [Mods Optimizer/]: | mca                                | 7.5.14+1.19.2          | MIXED    | DEFAULT           | 2025-01-13 19:39:24 |
[14Jan2025 06:49:13.455] [main/INFO] [Mods Optimizer/]: | awesomedungeonend                  | 3.1.1                  | FORGE    | DEFAULT           | 2023-03-24 05:23:09 |
[14Jan2025 06:49:13.456] [main/INFO] [Mods Optimizer/]: | nourished_nether                   | 0.2.5                  | FORGE    | UNKNOWN           | 2025-01-13 19:40:07 |
[14Jan2025 06:49:13.456] [main/INFO] [Mods Optimizer/]: | droplight                          | 1.0.6                  | FORGE    | DEFAULT           | 2022-12-03 22:14:17 |
[14Jan2025 06:49:13.456] [main/INFO] [Mods Optimizer/]: | conjurer_illager                   | 1.1.5                  | FORGE    | DEFAULT           | 2022-11-05 18:08:07 |
[14Jan2025 06:49:13.456] [main/INFO] [Mods Optimizer/]: | pingwheel                          | 1.10.0                 | FORGE    | DEFAULT           | 2025-01-13 19:40:07 |
[14Jan2025 06:49:13.457] [main/INFO] [Mods Optimizer/]: | l2complements                      | 1.4.10                 | FORGE    | DEFAULT           | 2023-10-19 07:43:05 |
[14Jan2025 06:49:13.457] [main/INFO] [Mods Optimizer/]: | create                             | 5.1.18                 | FORGE    | DEFAULT           | 2024-10-09 16:28:32 |
[14Jan2025 06:49:13.457] [main/INFO] [Mods Optimizer/]: | enlightened_end                    | 5.0.12                 | FORGE    | UNKNOWN           | 2025-01-13 19:37:20 |
[14Jan2025 06:49:13.457] [main/INFO] [Mods Optimizer/]: | ensorcellation                     | 4.3.1                  | FORGE    | DEFAULT           | 2023-09-22 06:20:41 |
[14Jan2025 06:49:13.458] [main/INFO] [Mods Optimizer/]: | waystones                          | 11.4.2                 | FORGE    | DEFAULT           | 2023-12-09 15:28:56 |
[14Jan2025 06:49:13.458] [main/INFO] [Mods Optimizer/]: | fastsuite                          | 4.1.1                  | FORGE    | DEFAULT           | 2023-08-02 13:00:00 |
[14Jan2025 06:49:13.458] [main/INFO] [Mods Optimizer/]: | artifacts                          | 1.19.2-5.0.6           | FORGE    | DEFAULT           | 2024-05-30 18:50:56 |
[14Jan2025 06:49:13.458] [main/INFO] [Mods Optimizer/]: | cpm                                | 0.0.0                  | MIXED    | DEFAULT           | 2024-09-03 17:20:54 |
[14Jan2025 06:49:13.459] [main/INFO] [Mods Optimizer/]: | thedarkcolour.kotlinforforge       | 0.0.0                  | FORGE    | LIBRARY           | 2025-01-13 19:38:42 |
[14Jan2025 06:49:13.459] [main/INFO] [Mods Optimizer/]: | lucky77                            | 4.0.0                  | FORGE    | UNKNOWN           | 2024-02-27 14:00:31 |
[14Jan2025 06:49:13.459] [main/INFO] [Mods Optimizer/]: | badmobs                            | 16.1.3                 | FORGE    | DEFAULT           | 2022-10-30 06:45:46 |
[14Jan2025 06:49:13.459] [main/INFO] [Mods Optimizer/]: | mods_optimizer                     | 2.0.0                  | FORGE    | DEFAULT           | 2024-02-25 16:59:25 |
[14Jan2025 06:49:13.460] [main/INFO] [Mods Optimizer/]: | lazydfu                            | 0.1.3                  | FORGE    | DEFAULT           | 2023-01-11 00:44:46 |
[14Jan2025 06:49:13.460] [main/INFO] [Mods Optimizer/]: | hopour                             | 1.1.1                  | MIXED    | UNKNOWN           | 2022-07-06 18:05:39 |
[14Jan2025 06:49:13.460] [main/INFO] [Mods Optimizer/]: | simple_enchantments                | 1.3.3                  | FORGE    | UNKNOWN           | 2025-01-13 19:40:39 |
[14Jan2025 06:49:13.460] [main/INFO] [Mods Optimizer/]: | bosses_of_mass_destruction         | 1.0.6                  | FORGE    | DEFAULT           | 2023-12-13 21:48:46 |
[14Jan2025 06:49:13.460] [main/INFO] [Mods Optimizer/]: | terralith                          | 2.3.12                 | MIXED    | DEFAULT           | 2023-10-29 14:38:51 |
[14Jan2025 06:49:13.461] [main/INFO] [Mods Optimizer/]: | watut                              | 1.19.2-1.0.14          | FORGE    | DEFAULT           | 2024-01-05 16:23:56 |
[14Jan2025 06:49:13.461] [main/INFO] [Mods Optimizer/]: | genshinstrument                    | 4.0.2                  | FORGE    | DEFAULT           | 2024-09-12 23:31:15 |
[14Jan2025 06:49:13.461] [main/INFO] [Mods Optimizer/]: | usefulslime                        | 1.9.0                  | FORGE    | DEFAULT           | 2023-02-12 19:51:04 |
[14Jan2025 06:49:13.461] [main/INFO] [Mods Optimizer/]: | dungeons_andtaverns_mr             | 2.0.2                  | FORGE    | DATA_PACK         | 2025-01-13 19:37:01 |
[14Jan2025 06:49:13.462] [main/INFO] [Mods Optimizer/]: | chococraft                         | 0.6.14                 | FORGE    | DEFAULT           | 2025-01-13 19:36:22 |
[14Jan2025 06:49:13.462] [main/INFO] [Mods Optimizer/]: | friendsandfoes                     | 3.0.6                  | FORGE    | UNKNOWN           | 2025-01-13 19:37:34 |
[14Jan2025 06:49:13.462] [main/INFO] [Mods Optimizer/]: | selfexpression                     | 2.20.0                 | MIXED    | UNKNOWN           | 2025-01-13 19:40:31 |
[14Jan2025 06:49:13.462] [main/INFO] [Mods Optimizer/]: | weavers_cosmetics                  | 1.0.13                 | FORGE    | UNKNOWN           | 2025-01-13 19:35:52 |
[14Jan2025 06:49:13.463] [main/INFO] [Mods Optimizer/]: | gpu_tape                           | 1.0.0                  | FORGE    | DEFAULT           | 2024-09-02 23:45:10 |
[14Jan2025 06:49:13.463] [main/INFO] [Mods Optimizer/]: | simplyswords                       | 1.47.0-1.19.2          | FORGE    | DEFAULT           | 2025-01-13 19:40:41 |
